brand,nom_etablissement,source,note_brute,note_std,texte,texte_propre,langue,date,theme_label,theme_score,theme_scores,sentiment_stars,sentiment_score,sentiment_label,texte_sentiment
Huttopia,Arcachon,Booking,"Avec une note de 10
10",5.0,"2 nuits · octobre 2025 Commentaire envoyé le 12 octobre 2025 Avec une note de 10 La gentillesse du personnel, le cadre , le calme !","2 nuits · octobre 2025 Commentaire envoyé le 12 octobre 2025 Avec une note de 10 La gentillesse du personnel, le cadre , le calme !",fr,2025-10-12,hébergement et confort,0.995,"{'hébergement et confort': 0.995, 'accueil et personnel': 0.9923, 'propreté et sanitaires': 0.9755, 'rapport qualité-prix': 0.5093, 'activités et animations': 0.0957, 'nature et environnement': 0.0711, 'restauration et alimentation': 0.0228}",5,0.5706,Positif,"La gentillesse du personnel, le cadre , le calme !"
Huttopia,Arcachon,Booking,"Avec une note de 10
10",5.0,"Chalet 1 Chambre 2 nuits · octobre 2025 Commentaire envoyé le 9 octobre 2025 Agréable et dépaysant Avec une note de 10 Au calme nature détente Chalet très bien équipé Pleins de balades à proximité pour aller balader soit avec son chien soit en vélo soit à pied il y en a pour tous les goûts. Il manqué pour moi une bonne couette, car les couvertures étaient un peu légères et j'ai eu un peu froid.","Chalet 1 Chambre 2 nuits · octobre 2025 Commentaire envoyé le 9 octobre 2025 Agréable et dépaysant Avec une note de 10 Au calme nature détente Chalet très bien équipé Pleins de balades à proximité pour aller balader soit avec son chien soit en vélo soit à pied il y en a pour tous les goûts. Il manqué pour moi une bonne couette, car les couvertures étaient un peu légères et j'ai eu un peu froid.",fr,2025-10-09,nature et environnement,0.9878,"{'nature et environnement': 0.9878, 'hébergement et confort': 0.9613, 'rapport qualité-prix': 0.9607, 'propreté et sanitaires': 0.9407, 'activités et animations': 0.9261, 'restauration et alimentation': 0.4819, 'accueil et personnel': 0.0831}",4,0.5921,Positif,"Agréable et dépaysant Au calme nature détente Chalet très bien équipé Pleins de balades à proximité pour aller balader soit avec son chien soit en vélo soit à pied il y en a pour tous les goûts. Il manqué pour moi une bonne couette, car les couvertures étaient un peu légères et j'ai eu un peu froid."
Huttopia,Arcachon,Booking,"Avec une note de 8,0
8,0",4.0,"Bungalow 2 Chambres 4 nuits · octobre 2025 Commentaire envoyé le 6 octobre 2025 Avec une note de 8,0 Cadre très agréable, calme, au milieu des arbres. Bungalow mi tente, mi mobil-home confortable, sobre mais bien équipé. Piscine encore chauffée en octobre... Agréable avec un rayon de soleil !","Bungalow 2 Chambres 4 nuits · octobre 2025 Commentaire envoyé le 6 octobre 2025 Avec une note de 8,0 Cadre très agréable, calme, au milieu des arbres. Bungalow mi tente, mi mobil-home confortable, sobre mais bien équipé. Piscine encore chauffée en octobre... Agréable avec un rayon de soleil !",fr,2025-10-06,hébergement et confort,0.9988,"{'hébergement et confort': 0.9988, 'rapport qualité-prix': 0.9641, 'nature et environnement': 0.9078, 'activités et animations': 0.6528, 'accueil et personnel': 0.59, 'propreté et sanitaires': 0.4546, 'restauration et alimentation': 0.0162}",4,0.4851,Positif,"Cadre très agréable, calme, au milieu des arbres. Bungalow mi tente, mi mobil-home confortable, sobre mais bien équipé. Piscine encore chauffée en octobre... Agréable avec un rayon de soleil !"
Huttopia,Arcachon,Booking,"Avec une note de 9,0
9,0",4.5,"2 nuits · octobre 2025 Voyageur individuel Commentaire envoyé le 5 octobre 2025 Séjour Excellent et original, j’ai adoré ! Avec une note de 9,0 L’accueil du personnel, l’originalité de la location La petite épicerie, je trouve qu’il n’y a pas assez de choix","2 nuits · octobre 2025 Voyageur individuel Commentaire envoyé le 5 octobre 2025 Séjour Excellent et original, j’ai adoré ! Avec une note de 9,0 L’accueil du personnel, l’originalité de la location La petite épicerie, je trouve qu’il n’y a pas assez de choix",fr,2025-10-05,accueil et personnel,0.9841,"{'accueil et personnel': 0.9841, 'hébergement et confort': 0.8484, 'activités et animations': 0.7176, 'nature et environnement': 0.6583, 'rapport qualité-prix': 0.6229, 'restauration et alimentation': 0.5933, 'propreté et sanitaires': 0.0201}",5,0.5085,Positif,"Séjour Excellent et original, j’ai adoré ! L’accueil du personnel, l’originalité de la location La petite épicerie, je trouve qu’il n’y a pas assez de choix"
Huttopia,Arcachon,Booking,"Avec une note de 9,0
9,0",4.5,"Chalet 2 Chambres 3 nuits · octobre 2025 Commentaire envoyé le 2 octobre 2025 Un séjour de déconnexion Avec une note de 9,0 Logement très agréable au milieu de la nature à quelques minutes d’Arcachon. Emplacement idéal et très calme.","Chalet 2 Chambres 3 nuits · octobre 2025 Commentaire envoyé le 2 octobre 2025 Un séjour de déconnexion Avec une note de 9,0 Logement très agréable au milieu de la nature à quelques minutes d’Arcachon. Emplacement idéal et très calme.",fr,2025-10-02,hébergement et confort,0.9992,"{'hébergement et confort': 0.9992, 'nature et environnement': 0.9948, 'rapport qualité-prix': 0.8711, 'propreté et sanitaires': 0.7041, 'activités et animations': 0.6942, 'accueil et personnel': 0.5594, 'restauration et alimentation': 0.0608}",5,0.5656,Positif,Un séjour de déconnexion Logement très agréable au milieu de la nature à quelques minutes d’Arcachon. Emplacement idéal et très calme.
Huttopia,Arcachon,Booking,"Avec une note de 8,0
8,0",4.0,"2 nuits · septembre 2025 Commentaire envoyé le 23 septembre 2025 Avec une note de 8,0 ""Super séjour à Huttopia Arcachon ! Tout est parfait : emplacements spacieux, installations propres, personnel accueillant. Ambiance agréable et proche de la nature. On recommande vivement !"" Il fait un peu frais dans les tentes ⛺️","2 nuits · septembre 2025 Commentaire envoyé le 23 septembre 2025 Avec une note de 8,0 ""Super séjour à Huttopia Arcachon ! Tout est parfait : emplacements spacieux, installations propres, personnel accueillant. Ambiance agréable et proche de la nature. On recommande vivement !"" Il fait un peu frais dans les tentes ⛺️",fr,2025-09-23,hébergement et confort,0.998,"{'hébergement et confort': 0.998, 'nature et environnement': 0.97, 'accueil et personnel': 0.9472, 'activités et animations': 0.9264, 'rapport qualité-prix': 0.6123, 'propreté et sanitaires': 0.2065, 'restauration et alimentation': 0.0069}",5,0.7207,Positif,"""Super séjour à Huttopia Arcachon ! Tout est parfait : emplacements spacieux, installations propres, personnel accueillant. Ambiance agréable et proche de la nature. On recommande vivement !"" Il fait un peu frais dans les tentes ⛺️"
Huttopia,Arcachon,Booking,"Avec une note de 10
10",5.0,"Chalet 1 Chambre 3 nuits · septembre 2025 Commentaire envoyé le 23 septembre 2025 Avec une note de 10 Tout est parfait, vraiment génial et très calme La proximité du centre et le calme","Chalet 1 Chambre 3 nuits · septembre 2025 Commentaire envoyé le 23 septembre 2025 Avec une note de 10 Tout est parfait, vraiment génial et très calme La proximité du centre et le calme",fr,2025-09-23,hébergement et confort,0.9995,"{'hébergement et confort': 0.9995, 'rapport qualité-prix': 0.994, 'nature et environnement': 0.9613, 'propreté et sanitaires': 0.926, 'accueil et personnel': 0.6966, 'activités et animations': 0.6273, 'restauration et alimentation': 0.5546}",5,0.8963,Positif,"Tout est parfait, vraiment génial et très calme La proximité du centre et le calme"
Huttopia,Arcachon,Booking,"Avec une note de 9,0
9,0",4.5,"Bungalow 2 Chambres 2 nuits · septembre 2025 Commentaire envoyé le 19 septembre 2025 lieu de séjour original au calme dans une forêt de pin Avec une note de 9,0 Emplacement dans la forêt. Au calme Hébergement confortable. Manque 1 étendage, pas de grille-pain. Draps et serviettes en location. Fermeture de la piscine a 19h.","Bungalow 2 Chambres 2 nuits · septembre 2025 Commentaire envoyé le 19 septembre 2025 lieu de séjour original au calme dans une forêt de pin Avec une note de 9,0 Emplacement dans la forêt. Au calme Hébergement confortable. Manque 1 étendage, pas de grille-pain. Draps et serviettes en location. Fermeture de la piscine a 19h.",fr,2025-09-19,hébergement et confort,0.9978,"{'hébergement et confort': 0.9978, 'propreté et sanitaires': 0.8712, 'rapport qualité-prix': 0.7459, 'activités et animations': 0.5196, 'accueil et personnel': 0.4133, 'nature et environnement': 0.2473, 'restauration et alimentation': 0.0881}",4,0.5422,Positif,"lieu de séjour original au calme dans une forêt de pin Emplacement dans la forêt. Au calme Hébergement confortable. Manque 1 étendage, pas de grille-pain. Draps et serviettes en location. Fermeture de la piscine a 19h."
Huttopia,Arcachon,Booking,"Avec une note de 9,0
9,0",4.5,"2 nuits · septembre 2025 Commentaire envoyé le 18 septembre 2025 Avec une note de 9,0 Camping très arboré, proche de la nature","2 nuits · septembre 2025 Commentaire envoyé le 18 septembre 2025 Avec une note de 9,0 Camping très arboré, proche de la nature",fr,2025-09-18,nature et environnement,0.9974,"{'nature et environnement': 0.9974, 'hébergement et confort': 0.9347, 'activités et animations': 0.916, 'rapport qualité-prix': 0.3591, 'propreté et sanitaires': 0.2478, 'accueil et personnel': 0.1069, 'restauration et alimentation': 0.0002}",4,0.4184,Positif,"Camping très arboré, proche de la nature"
Huttopia,Arcachon,Booking,"Avec une note de 10
10",5.0,3 nuits · septembre 2025 Commentaire envoyé le 10 septembre 2025 Avec une note de 10 Un camping dans un environnement nature à proximité d'Arcachon ' le Top. Des éclairages intimistes et des emplacements disposés de telle façon qu'il y a très peu de vis à vis - Top Très bon accueil. Un micro bémol. Il faudrait un panneau pour l'emplacement P3 et 4. Emplacement que l'on a trouvé avec l'aide d'un employé très agréable et souriant.,3 nuits · septembre 2025 Commentaire envoyé le 10 septembre 2025 Avec une note de 10 Un camping dans un environnement nature à proximité d'Arcachon ' le Top. Des éclairages intimistes et des emplacements disposés de telle façon qu'il y a très peu de vis à vis - Top Très bon accueil. Un micro bémol. Il faudrait un panneau pour l'emplacement P3 et 4. Emplacement que l'on a trouvé avec l'aide d'un employé très agréable et souriant.,fr,2025-09-10,hébergement et confort,0.9976,"{'hébergement et confort': 0.9976, 'nature et environnement': 0.9956, 'rapport qualité-prix': 0.8874, 'activités et animations': 0.8684, 'propreté et sanitaires': 0.5631, 'accueil et personnel': 0.2312, 'restauration et alimentation': 0.0132}",4,0.6805,Positif,Un camping dans un environnement nature à proximité d'Arcachon ' le Top. Des éclairages intimistes et des emplacements disposés de telle façon qu'il y a très peu de vis à vis - Top Très bon accueil. Un micro bémol. Il faudrait un panneau pour l'emplacement P3 et 4. Emplacement que l'on a trouvé avec l'aide d'un employé très agréable et souriant.
Huttopia,Arcachon,Booking,"Avec une note de 10
10",5.0,"6 nuits · septembre 2025 Commentaire envoyé le 7 septembre 2025 Avec une note de 10 Le camping est très bien situé. La tente est grande et bien équipée, nous avons passé une semaine tres reposante.","6 nuits · septembre 2025 Commentaire envoyé le 7 septembre 2025 Avec une note de 10 Le camping est très bien situé. La tente est grande et bien équipée, nous avons passé une semaine tres reposante.",fr,2025-09-07,hébergement et confort,0.9938,"{'hébergement et confort': 0.9938, 'rapport qualité-prix': 0.9719, 'activités et animations': 0.6333, 'accueil et personnel': 0.366, 'nature et environnement': 0.302, 'propreté et sanitaires': 0.1987, 'restauration et alimentation': 0.0017}",5,0.5872,Positif,"Le camping est très bien situé. La tente est grande et bien équipée, nous avons passé une semaine tres reposante."
Huttopia,Arcachon,Booking,"Avec une note de 10
10",5.0,2 nuits · septembre 2025 Commentaire envoyé le 7 septembre 2025 Avec une note de 10 L'originalité de l'hébergement Que certaines personnes se permettent de réprimander mes enfants car les éclaboussent sans le faire exprès,2 nuits · septembre 2025 Commentaire envoyé le 7 septembre 2025 Avec une note de 10 L'originalité de l'hébergement Que certaines personnes se permettent de réprimander mes enfants car les éclaboussent sans le faire exprès,fr,2025-09-07,hébergement et confort,0.977,"{'hébergement et confort': 0.977, 'nature et environnement': 0.9686, 'propreté et sanitaires': 0.8259, 'rapport qualité-prix': 0.6125, 'accueil et personnel': 0.1828, 'activités et animations': 0.0349, 'restauration et alimentation': 0.0005}",5,0.474,Positif,L'originalité de l'hébergement Que certaines personnes se permettent de réprimander mes enfants car les éclaboussent sans le faire exprès
Huttopia,Arcachon,Booking,"Avec une note de 10
10",5.0,2 nuits · septembre 2025 Commentaire envoyé le 3 septembre 2025 Avec une note de 10 Tente canadienne très spacieuse et camping en pleine nature qui fait du bien. Emplacement au top. Pro je du centre.,2 nuits · septembre 2025 Commentaire envoyé le 3 septembre 2025 Avec une note de 10 Tente canadienne très spacieuse et camping en pleine nature qui fait du bien. Emplacement au top. Pro je du centre.,fr,2025-09-03,nature et environnement,0.9986,"{'nature et environnement': 0.9986, 'hébergement et confort': 0.9961, 'activités et animations': 0.9915, 'rapport qualité-prix': 0.9056, 'restauration et alimentation': 0.2712, 'propreté et sanitaires': 0.2297, 'accueil et personnel': 0.2004}",5,0.6722,Positif,Tente canadienne très spacieuse et camping en pleine nature qui fait du bien. Emplacement au top. Pro je du centre.
Huttopia,Arcachon,Booking,"Avec une note de 10
10",5.0,"3 nuits · juillet 2025 Commentaire envoyé le 3 juillet 2025 Avec une note de 10 Le camping est super calme et ombragé, la piscine est top avec des enfants et le plus le personnel est très gentil. Nous avons adoré passer quelques jours à Huttopia et nous reviendrons avec plaisir 1 personne a trouvé ce commentaire utile.","3 nuits · juillet 2025 Commentaire envoyé le 3 juillet 2025 Avec une note de 10 Le camping est super calme et ombragé, la piscine est top avec des enfants et le plus le personnel est très gentil. Nous avons adoré passer quelques jours à Huttopia et nous reviendrons avec plaisir 1 personne a trouvé ce commentaire utile.",fr,2025-07-03,hébergement et confort,0.999,"{'hébergement et confort': 0.999, 'activités et animations': 0.9887, 'rapport qualité-prix': 0.9815, 'accueil et personnel': 0.9579, 'nature et environnement': 0.905, 'propreté et sanitaires': 0.4049, 'restauration et alimentation': 0.0008}",5,0.7267,Positif,"Le camping est super calme et ombragé, la piscine est top avec des enfants et le plus le personnel est très gentil. Nous avons adoré passer quelques jours à Huttopia et nous reviendrons avec plaisir 1 personne a trouvé ce commentaire utile."
